cid,poi_name,website,lat,lng,price_range_icons,reviews_no,price_range,tags,hours,photos,phone,reservations,online_visibility,address_text,is_closed,country,traffic,kwrd
0x145837f36d0bea61:0xf8deff9ba1fcb893,Mangety,,29.8726542,31.2941572,,2,,['Brunch restaurant'],,,,,,Mangety، V7FV+6QM، منشأة ناصر، قسم حلوان، محافظة القاهرة‬،,,EG,,restaurants
0x145837c8396b312b:0x2806a2226d985bd2,بيتزا باشا مصر,,29.8761463,31.2920272,,,,['Pizza restaurant'],,,011 25669391,,,"V7GR+FR2 بيتزا باشا مصر, El-Khashab Canal, Hadayek Helwan, حدائق حلوان, Cairo Governorate 4041301",,EG,,restaurants
0x14583688569ecef1:0x5bba98e4b074207,El Zahraa,,29.8597798,31.3110081,,7,,['Restaurant'],,3 Photos,,,,"V856+WC6 El Zahraa, Helwan Al Balad, Qesm Helwan, Cairo Governorate 4033452",,EG,,restaurants
0x145837b558b90ed3:0xf9ba75c3ac1060fb,مطعم الشيخ,,29.8659134,31.2994708,,13,,['Falafel restaurant'],,3 Photos,012 73657895,,,"V78X+9Q9 مطعم الشيخ, Al Aslah Al Kadem, Helwan El-Balad, Helwan, Cairo Governorate 4030506",,EG,,restaurants
0x1458376123fa3963:0xb27fd163c7b2d45d,مطعم اولادسلطان عبدالله سلطان للماكولات,,29.8593862,31.299666,,8,,['Breakfast restaurant'],"{'Sunday': '3\u202fAM–4:15\u202fPM', 'Monday': '3\u202fAM–4:15\u202fPM', 'Tuesday': '3\u202fAM–4:15\u202fPM', 'Wednesday': '3\u202fAM–4:15\u202fPM', 'Thursday': '3\u202fAM–4:15\u202fPM', 'Friday': '3\u202fAM–4:15\u202fPM', 'Saturday': '3\u202fAM–4:15\u202fPM'}",Photos,,,,"V75X+QV3 مطعم اولادسلطان عبدالله سلطان للماكولات, Helwan El-Balad, Helwan, Cairo Governorate 4030441",,EG,,restaurants
0x14583794a5528915:0x68d948048796e7e3,مطعم ويتش,,29.8645099,31.3185187,,12,,['Breakfast restaurant'],,7 Photos,,,,"مطعم ويتش, Al Masaken Al Iqtisadeyah, Helwan, Cairo Governorate 4034572",,EG,,restaurants
0x145837db97b9b253:0x581c00520b6a1d4a,مكرونة الزعيم,,29.8948362,31.3006946,,44,,['Restaurant'],,6 Photos,011 50044388,,,"V8V2+W7 مكرونة الزعيم, Hadayek Helwan, El Masara, Cairo Governorate 4042805",,EG,,restaurants
0x1458376b0976bb4d:0x6f20e53c3494d022,مطعم وتش,,29.864888,31.3154655,,9,,['Restaurant'],,2 Photos,,,,"V878+X53 مطعم وتش, Al Masaken Al Iqtisadeyah, Helwan, Cairo Governorate 4034572",,EG,,restaurants
0x145837619981af31:0x335c16068de2610c,K3,,29.894755,31.3041959,,2,,['Restaurant'],"{'Saturday': '2\u202fPM–2\u202fAM', 'Sunday': '2\u202fPM–2\u202fAM', 'Monday': '2\u202fPM–2\u202fAM', 'Tuesday': '2\u202fPM–2\u202fAM', 'Wednesday': '2\u202fPM–2\u202fAM', 'Thursday': '2\u202fPM–2\u202fAM', 'Friday': '2\u202fPM–2\u202fAM'}",Photos,011 10382952,,,"V8V3+WM4 K3, عبد السلام الجندي، منشأة ناصر، قسم حلوان،،, Hadayek Helwan, El Masara, Cairo Governorate",,EG,,restaurants
0x145837bc609a9bc1:0xf8b2debef1a6013d,حاتى و كبابجى الطيب,,29.9103362,31.2937264,,13,,['Restaurant'],"{'Saturday': '2\u202fPM–4\u202fAM', 'Sunday': '2\u202fPM–4\u202fAM', 'Monday': '2\u202fPM–4\u202fAM', 'Tuesday': '2\u202fPM–4\u202fAM', 'Wednesday': '2\u202fPM–4\u202fAM', 'Thursday': '2\u202fPM–4\u202fAM', 'Friday': '2\u202fPM–4\u202fAM'}",43+ Photos,012 21247389,,,"W76V+4FQ حاتى و كبابجى الطيب، السلك، المعصرة البلد، قسم حلوان، القاهرة،, Awad Allah Sowaylam, El-Masara El-Balad, El Masara, Cairo Governorate 4043714",,EG,,restaurants
0x145837ffa19f1bad:0x3bb7e68e04fe1d88,مالك الدمشقي,,29.8487292,31.3337351,,3,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",Photos,010 32582998,,,"مالك الدمشقي, Mohammed Moustafa Al Maraghi, Helwan, Cairo Governorate 4035211",,EG,,restaurants
0x145837ae35a56373:0x69239e8804b96a88,Burger 70,,29.8996356,31.2975878,,4,,['American restaurant'],"{'Saturday': '1\u202fPM–3\u202fAM', 'Sunday': '1\u202fPM–3\u202fAM', 'Monday': '1\u202fPM–3\u202fAM', 'Tuesday': '1\u202fPM–3\u202fAM', 'Wednesday': '1\u202fPM–3\u202fAM', 'Thursday': '1\u202fPM–4\u202fAM', 'Friday': '1\u202fPM–4\u202fAM'}",,010 17180722,,,"V7XX+V24 Burger 70, حدائق, El Masara, Cairo Governorate 4042914",,EG,,restaurants
0x145837ac635f099b:0x12f17fdb28953536,MOLOTOV,,29.8940054,31.3019035,$,127,Inexpensive,['Fast food restaurant'],"{'Saturday': '2\u202fPM–1\u202fAM', 'Sunday': '2\u202fPM–1\u202fAM', 'Monday': '2\u202fPM–1\u202fAM', 'Tuesday': '2\u202fPM–1\u202fAM', 'Wednesday': '2\u202fPM–1\u202fAM', 'Thursday': '2\u202fPM–1\u202fAM', 'Friday': '2\u202fPM–1\u202fAM'}",19 Photos,010 99969318,,,"V8V2+JQ2 MOLOTOV, Mahmoud El-Shamy, Hadayek Helwan, El Masara, Cairo Governorate 4042806",,EG,,restaurants
0x145837993bf9cbef:0x71bb09be6bc13cca,حاتي الايمان,,29.8880118,31.2930114,,28,,['Barbecue restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",4 Photos,011 53103000,,,"V7QV+662 حاتي الايمان، منشأة ناصر، قسم حلوان،, El Masara, Cairo Governorate",,EG,,restaurants
0x145837ea7e32c7c7:0x847fe995214c4078,مطعم ومخللات الهدي,,29.8928652,31.2972117,,2,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",,,,,"V7VW+4VW مطعم ومخللات الهدي، منشأة ناصر، قسم حلوان،, El Masara, Cairo Governorate",,EG,,restaurants
0x145837a519a38403:0xdeb997b061e3cd75,Kased Kareim,,29.9044622,31.2986497,$$,26,Moderately expensive,['Restaurant'],"{'Saturday': '10\u202fAM–2\u202fAM', 'Sunday': '10\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–2\u202fAM', 'Tuesday': '10\u202fAM–2\u202fAM', 'Wednesday': '10\u202fAM–2\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",2 Photos,,,,"W73X+QFJ Kased Kareim, Al Maasarah Al Mahattah, Qesm Helwan, Cairo Governorate 4043221",,EG,,restaurants
0x1458379f008e3acb:0x7c47b021b4266c49,مطعم إيطاليان,,29.8954436,31.2969649,,3,,['Fast food restaurant'],"{'Saturday': '1\u202fPM–4\u202fAM', 'Sunday': '1\u202fPM–4\u202fAM', 'Monday': '1\u202fPM–4\u202fAM', 'Tuesday': '1\u202fPM–4\u202fAM', 'Wednesday': '1\u202fPM–4\u202fAM', 'Thursday': '1\u202fPM–4\u202fAM', 'Friday': '1\u202fPM–4\u202fAM'}",43 Photos,011 25109036,,,"مطعم إيطاليان، ش 6 من، مجري السيل، حدائق، حدائق حلوان, Cairo Governorate",,EG,,restaurants
0x14583791c3c4baf3:0x3f60f4353096cb54,مشويات Debo ديبو,,29.8846909,31.2890815,,4,,['Barbecue restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",19 Photos,011 17170017,,,مشويات Debo ديبو، محطة الدواجن كورنيش النيل منشأة ناصر، قسم حلوان،، 11929,,EG,,restaurants
0x14583746902dd6c3:0xcc9f0140d915f66e,مشويات الشيف,,29.8983778,31.3113605,,21,,['Restaurant'],,,,,,مشويات الشيف، عمارة 62 -عمارات الضباط والنقابات، مدينة الضباط، منشأة ناصر، قسم حلوان، محافظة القاهرة‬،,,EG,,restaurants
0x145837a53c9e8a03:0x48ad7cc0d7e8a59c,Abou Saad,,29.904384,31.2980528,,11,,['Restaurant'],"{'Saturday': '10\u202fAM–3\u202fAM', 'Sunday': '10\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–3\u202fAM', 'Tuesday': '9:30\u202fAM–3\u202fAM', 'Wednesday': '9\u202fAM–3\u202fAM', 'Thursday': '9\u202fAM–3\u202fAM', 'Friday': '9\u202fAM–3\u202fAM'}",,,,,"W73X+Q63 Abou Saad, Al Maasarah Al Mahattah, Qesm Helwan, Cairo Governorate 4043211",,EG,,restaurants
0x14583739c97e80f9:0xeb24663d0e9eb9af,مطعم الأمل,,29.8965326,31.3043293,,5,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",6 Photos,010 09698261,,,"مطعم الأمل، محطه مترو، شارع السكه الحديد, Ibrahim Imam، حدائق حلوان, Cairo Governorate",,EG,,restaurants
0x14583700219326d1:0xfbfe43dff2aa6566,Baby donuts,,29.8902584,31.3035095,,1,,['Restaurant'],,,,,,"Baby donuts, جانب مطعم عم بشندي, شارع خالد بن وليد, قسم المعصرة, حدائق حلوان, Cairo Governorate 4042733",,EG,,restaurants
0x145836616142724d:0x6eb23c9c51276cd3,العندليب للحلويات الشرقية,,29.8646868,31.3044154,,2,,"['Candy store', 'Egyptian restaurant']","{'Sunday': '1\u202fPM–12\u202fAM', 'Monday': '1\u202fPM–12\u202fAM', 'Tuesday': '1\u202fPM–12\u202fAM', 'Wednesday': '1\u202fPM–12\u202fAM', 'Thursday': '1\u202fPM–12\u202fAM', 'Friday': '1\u202fPM–12\u202fAM', 'Saturday': '1\u202fPM–12\u202fAM'}",6 Photos,011 51710404,,,"V873+VQF العندليب للحلويات الشرقية، شارع عزبة الوالدة العمومي،, Helwan, Cairo Governorate",,EG,,restaurants
0x145837f2cbcc5781:0xcbebd187fe1b828,أبو مدين للحمير,,29.8645919,31.3044547,,2,,['Restaurant'],,2 Photos,011 26069118,,,"V873+RQP أبو مدين للحمير، قبلي العزبه، حلوان البلد، قسم حلوان،, Helwan, Cairo Governorate",,EG,,restaurants
0x1458371bfb9ee057:0xa0be852efefeccd5,فلافل ام نسمة,,29.8674882,31.3052423,,,,['Breakfast restaurant'],,,,,,"V884+X3X فلافل ام نسمة, Helwan El-Balad, Helwan, Cairo Governorate 4034552",,EG,,restaurants
0x14583666ed9283cf:0xf21a34ee509d5e21,El Mohandes,,29.8669797,31.3005857,,12,,['Restaurant'],"{'Sunday': 'Closed', 'Monday': '9\u202fAM–10\u202fPM', 'Tuesday': '9\u202fAM–10\u202fPM', 'Wednesday': '9\u202fAM–10\u202fPM', 'Thursday': '9\u202fAM–10\u202fPM', 'Friday': '9\u202fAM–10\u202fPM', 'Saturday': '9\u202fAM–10\u202fPM'}",Photos,011 24975111,,,"El Mohandes, 7 Ezbet Al Walda Al Omomi, Helwan El-Balad, Helwan, Cairo Governorate 4034570",,EG,,restaurants
0x145836816d77f957:0xd6ed0ccf7a0c4395,El Rahman,,29.849989,31.312806,,2,,['Restaurant'],,,,,,"R8X7+X4V El Rahman, Helwan Al Balad، Helwan, Cairo Governorate 4033203",,EG,,restaurants
0x145837ed137a0327:0xea10f07af5e41e3e,مطعم سبايسي,,29.8637024,31.317017,,,,['Creperie'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",9 Photos,010 21189209,,,"مطعم سبايسي، الشارع الجديد, Al Masaken Al Iqtisadeyah, Helwan, Cairo Governorate 4034572",,EG,,restaurants
0x14583708dedfbf1b:0x1c0ae48c2d52c56,كشري بحر,,29.8591978,31.3251963,,4,,['Koshari restaurant'],"{'Sunday': 'Closed', 'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': 'Open 24 hours', 'Saturday': 'Closed'}",,010 18811207,,,"V85G+M3G كشري بحر, Mansour, Helwan Sharkeya, Helwan, Cairo Governorate 4037116",,EG,,restaurants
0x145836a107f25f6d:0x462a0e03211a5480,أسماك حلوان,https://www.elmenus.com,29.8591978,31.3251963,,154,,['Seafood restaurant'],"{'Sunday': '7\u202fAM–11\u202fPM', 'Monday': '7\u202fAM–11\u202fPM', 'Tuesday': '7\u202fAM–11\u202fPM', 'Wednesday': '7\u202fAM–11\u202fPM', 'Thursday': '7\u202fAM–11\u202fPM', 'Friday': '7\u202fAM–11\u202fPM', 'Saturday': '7\u202fAM–11\u202fPM'}",11 Photos,010 61119286,,,"V85G+M3G أسماك حلوان، شارع منصور، قسم حلوان،، منصور، محافظة القاهرة‬،, Helwan",,EG,,restaurants
0x14583792cd1b77b5:0xcb353da730faf899,الاء,,29.8575677,31.3279944,,,,['Pizza restaurant'],,,,,,"V84H+X5W الاء, El-Nour, Helwan, Cairo Governorate 4035145",,EG,,restaurants
0x14583696c22a82c1:0xd2924740bc20c91e,El Eman,,29.8569704,31.326801,,2,,['Restaurant'],,,,,,"V84G+QPM El Eman, Helwan, Cairo Governorate 4035135",,EG,,restaurants
0x1458372d2eb56edf:0x283a00613498a215,الشيخ للمشويات,,29.856925,31.3274563,,,,['Mutton barbecue restaurant'],,2 Photos,011 20671399,,,"الشيخ للمشويات, Ahmed Enci, Helwan, Cairo Governorate 4035144",,EG,,restaurants
0x1458370058c5609d:0xd23556f72f604ab7,مطعم ريان للمأكولات الشرقية,,29.85704,31.3269167,,,,['Fast food restaurant'],,,,,,"V84G+RQ7 مطعم ريان للمأكولات الشرقية، أول ناصية من شارع الوسط, Ahmed Naser, Helwan, Cairo Governorate 4035133",,EG,,restaurants
0x145837506b041fc7:0xbbb5bc3aa48d5c45,يس,,29.850529,31.3299668,,1,,['Restaurant'],,,,,,"V82H+6X8 يس, Mostafa Fahmy, Helwan, Cairo Governorate 4035044",,EG,,restaurants
0x145837cb30f91add:0x974636147f154a16,مطعم بطاطسيكووو,,29.8498459,31.3287427,,3,,['Restaurant'],"{'Saturday': '8\u202fAM–2\u202fAM', 'Sunday': '8\u202fAM–2\u202fAM', 'Monday': '8\u202fAM–2\u202fAM', 'Tuesday': '8\u202fAM–2\u202fAM', 'Wednesday': '8\u202fAM–2\u202fAM', 'Thursday': '8\u202fAM–2\u202fAM', 'Friday': '8\u202fAM–2\u202fAM'}",Photos,012 77076681,,,"مطعم بطاطسيكووو، 50 Rostom Basha, Helwan, Cairo Governorate 4035043",,EG,,restaurants
0x145837006b141043:0x9335253df9bff1ff,الأشقر,,29.8492882,31.3292812,,,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",,,,,"R8XH+PP6 الأشقر, Helwan, Cairo Governorate 4035044",,EG,,restaurants
0x14583743846e72f3:0x771d1688b346e001,حلوانى امير الدمياطى فرع حلوان,,29.8496613,31.3327655,,4,,['Restaurant'],"{'Sunday': '8\u202fAM–4\u202fAM', 'Monday': '8\u202fAM–12\u202fAM', 'Tuesday': '8\u202fAM–12\u202fAM', 'Wednesday': '8\u202fAM–12\u202fAM', 'Thursday': '8\u202fAM–12\u202fAM', 'Friday': '8\u202fAM–12\u202fAM', 'Saturday': '8\u202fAM–12\u202fAM'}",,011 16346386,,,"R8XM+V46 حلوانى امير الدمياطى فرع حلوان, Helwan, Cairo Governorate 4035213",,EG,,restaurants
0x145837953ce2e263:0x9d97891cc3d8ebbd,Rich pizza,,29.8505048,31.3324926,,11,,['Pizza restaurant'],,11 Photos,011 53309871,,,"Rich pizza, ٣٧, شارع Ahmed Enci, Helwan, Cairo Governorate",,EG,,restaurants
0x145837694dd1724f:0xee3b77b3295cf1b2,مطعم بحه,,29.8514541,31.335185,,9,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",7 Photos,,,,"مطعم بحه, Helwan Sharkeya, Helwan, Cairo Governorate 4036450",,EG,,restaurants
0x145837d25696cd7d:0xe86c4523f87e3a60,الكينج مشويات,,29.8485801,31.3354342,,4,,['Restaurant'],,Photos,,,,الكينج مشويات، 24 شريف، حلوان الشرقية، قسم حلوان، محافظة القاهرة‬،، حلوان الشرقية، قسم حلوان، محافظة القاهرة‬،,,EG,,restaurants
0x145825002ae542c9:0x23fcf3576d6ff22e,Ni Restaurant,,29.9553125,31.4531875,,8,,['Japanese restaurant'],"{'Sunday': '10\u202fAM–12\u202fAM', 'Monday': '10\u202fAM–12\u202fAM', 'Tuesday': '10\u202fAM–12\u202fAM', 'Wednesday': '10\u202fAM–12\u202fAM', 'Thursday': '10\u202fAM–12\u202fAM', 'Friday': '10\u202fAM–12\u202fAM', 'Saturday': '10\u202fAM–12\u202fAM'}",2 Photos,012 79155554,,,"XF43+47G Ni Restaurant, Tura, Cairo Governorate 4064070",,EG,,restaurants
0x14582354e60a4ce5:0x7fb60fdd98eeb5c,GAD Restaurant,,30.0295576,31.4675153,,34,,['Restaurant'],,13 Photos,010 90184748,,,"2FH9+R2C GAD Restaurant, بنزينة شيل اوت بجانب كشري التحرير, N Teseen, New Cairo 1, Cairo Governorate 11835",,EG,,restaurants
0x1458ff91018bfa4d:0xb624c49ec0c2aee0,طريق الرصراص,,29.8851552,30.891137,,1,,['Brunch restaurant'],,,,,,"VVPR+3F6 طريق الرصراص، العذراء مريم, October Gardens, Giza Governorate 3250614",,EG,,restaurants
0x1458550034d6887b:0xd0f0e05e253f2601,Food point,https://www.instagram.com,29.8833386,30.9183981,,20,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",21 Photos,010 01549749,,,"Food point، دجلة بالمز, October Gardens, Giza Governorate 3252444",,EG,,restaurants
0x1458551ca1fdcfd1:0xc8d9a8deef498ae1,حلقة اسماك القرش,,29.8827768,30.9183464,,3,,['Seafood restaurant'],"{'Sunday': '11\u202fAM–11:30\u202fPM', 'Monday': '11\u202fAM–11:30\u202fPM', 'Tuesday': '11\u202fAM–11:30\u202fPM', 'Wednesday': '11\u202fAM–11:30\u202fPM', 'Thursday': '11\u202fAM–11:30\u202fPM', 'Friday': '9\u202fAM–11:30\u202fPM', 'Saturday': '11\u202fAM–11:30\u202fPM'}",260+ Photos,011 11191364,,,"حلقة اسماك القرش، بجوار البيك- ميدان الاربع مولات، مول ٥، دجلة بالمز, October Gardens, Giza Governorate 3252450",,EG,,restaurants
0x1458530067dcc821:0xf2f659b8f2c07c4f,عماره الديلر حازم,,29.883548,31.0515046,,,,['Restaurant'],,,,,,"V3M2+FH7 عماره الديلر حازم, First 6th of October, October Gardens, Giza Governorate 3270834",,EG,,restaurants
0x14585328cae779e9:0xb45d4e666aa01165,شيف صابر 165,,29.8878133,31.0614007,,,,['Barbecue restaurant'],,,,,,شيف صابر 165، عماره 165 مساكن,,EG,,restaurants
0x1458534d7f985d61:0xc148c4724148d454,City crepe حدائق أكتوبر,,29.8883414,31.0667152,,18,,['Fast food restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",46+ Photos,010 90642108,,,"City crepe حدائق أكتوبر, مول البنفسج ١ مول, حدائق اكتوبر مساكن دهشور, رقم ١٥, Giza Governorate",,EG,,restaurants
0x1458533ae210b55b:0x5272c80e0f14433,مطعم دكتور فول,,29.8893601,31.0682549,,16,,['Breakfast restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",5 Photos,,,,"V3Q9+P8R مطعم دكتور فول، Unnamed Road, الظهير الصحراوى لمحافظة الجيزة، الجيزة،, First 6th of October",,EG,,restaurants
0x145853ee33a850cb:0xac8bc73199839a19,مطعم يامي برجر,,29.8878996,31.0667275,,3,,['Fast food restaurant'],,5 Photos,011 01762221,,,"V3Q8+5M5 مطعم يامي برجر, Unnamed Road, First 6th of October, October Gardens, Giza Governorate 3274123",,EG,,restaurants
0x145853aa79adb06b:0x69b05c57609eff23,بيتزا موتزاريلا,https://www.facebook.com,29.8880663,31.0668412,,8,,['Pizza restaurant'],"{'Saturday': '12–6\u202fAM', 'Sunday': '12–6\u202fAM', 'Monday': '12–6\u202fAM', 'Tuesday': '12–6\u202fAM', 'Wednesday': '12–6\u202fAM', 'Thursday': '12–6\u202fAM', 'Friday': '12–6\u202fAM'}",5 Photos,011 41350266,,,"بيتزا موتزاريلا, مول, October Gardens, Giza Governorate 12592",,EG,,restaurants
0x1458536c2ec056d3:0x22d3c544dd04a7af,اكل بيتى - حلويات - مطبخ روفان,https://www.october-gardens.com,29.8892064,31.0670638,,18,,['Arab restaurant'],"{'Saturday': '10\u202fAM–5\u202fPM', 'Sunday': '10\u202fAM–5\u202fPM', 'Monday': '10\u202fAM–5\u202fPM', 'Tuesday': '10\u202fAM–5\u202fPM', 'Wednesday': '10\u202fAM–5\u202fPM', 'Thursday': '10\u202fAM–5\u202fPM', 'Friday': '10\u202fAM–5\u202fPM'}",28 Photos,010 67664619,,,"اكل بيتى - حلويات - مطبخ روفان، 35 مساكن, October Gardens, Giza Governorate 3274132",,EG,,restaurants
0x1458533e49117d73:0xfb0de26102f744e8,حدائق الشام,,29.8940126,31.061551,,160,,"['Syrian restaurant', 'Chicken restaurant', 'Fried chicken takeaway', 'Shawarma restaurant', 'Turkish restaurant']","{'Saturday': '8\u202fAM–2\u202fAM', 'Sunday': '8\u202fAM–2\u202fAM', 'Monday': '8\u202fAM–2\u202fAM', 'Tuesday': '8\u202fAM–2\u202fAM', 'Wednesday': '8\u202fAM–2\u202fAM', 'Thursday': '8\u202fAM–2\u202fAM', 'Friday': '8\u202fAM–2\u202fAM'}",85+ Photos,010 13438545,,,"حدائق الشام, First 6th of October, October Gardens, Giza Governorate 3276006",,EG,,restaurants
0x145853004369bbdd:0x6eaa7dbbd5dbd9bf,مكوك,https://www.facebook.com,29.8879083,31.0667602,,3,,['Fast food restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",13 Photos,010 30805033,,,"مكوك, Sun Mall Elbanafseg 1, October Gardens, Giza Governorate 3274123",,EG,,restaurants
0x14585337126306ed:0x6d86a4899b525f7a,كشري وطواجن الحراق,,29.889739,31.0639427,,18,,['Koshari restaurant'],,8 Photos,010 32312302,,,كشري وطواجن الحراق، مول الدكتور سور نادي البنفسج القوات المسلحة بجوار مسجد عمر ابن الخطاب، 12857,,EG,,restaurants
0x1458531f3b666b5d:0x81326445cad066b8,اسماك البحر المتوسط,,29.8876693,31.0666168,,6,,['Seafood restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",,011 22294858,,,"V3Q8+3J9 اسماك البحر المتوسط، الظهير الصحراوى لمحافظة الجيزة،, First 6th of October, Giza Governorate",,EG,,restaurants
0x145849f029bd8cdd:0x12990bca7c3d2a19,مطعم الاصد قاء عمرو شعراوي,,29.8800158,31.2553043,,1,,['Restaurant'],,,,,,"V7J4+243 مطعم الاصد قاء عمرو شعراوي، Unnamed Road, Al Azizeyah, Badrshein, Giza Governorate 3368707",,EG,,restaurants
0x145849691d159455:0x45178767bc6e0e94,حمدي كشري والهدف الاول,,29.8793141,31.257346,,,,['Restaurant'],,,,,,"V7H4+PVH حمدي كشري والهدف الاول, Al Azizeyah, Badrshein, Giza Governorate 3370130",,EG,,restaurants
0x14583643efd68641:0xa767900be4e04dda,مسمط التكية,,29.8774157,31.2921155,,1,,['Egyptian restaurant'],"{'Saturday': '2\u202fPM–2\u202fAM', 'Sunday': '2\u202fPM–2\u202fAM', 'Monday': '2\u202fPM–2\u202fAM', 'Tuesday': '2\u202fPM–2\u202fAM', 'Wednesday': '2\u202fPM–2\u202fAM', 'Thursday': '2\u202fPM–2\u202fAM', 'Friday': '2\u202fPM–2\u202fAM'}",2 Photos,011 19486335,,,"V7GR+XR9 مسمط التكية، الخشاب ،دواجن حلون،قسم، الترعة, Hadayek Helwan, El Masara, Cairo Governorate 4041310",,EG,,restaurants
0x145837e22aca5ecd:0xdb7014bf3be82e5c,كشري الامبراطور,,29.8791769,31.291865,,7,,['Family restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",4 Photos,010 61960912,,,V7HR+MPH كشري الامبراطور، الدواجن النافورة ترعه الخشاب، كورنيش النيل،، حدائق,,EG,,restaurants
0x145837db3cc067b3:0x347449e5ef89ab4d,بيتزا القصر,,29.8793481,31.291584,,,,['Pizza restaurant'],,,010 63283358,,,"V7HR+PJV بيتزا القصر, El-Iman, Hadayek Helwan, Helwan, Cairo Governorate 4041046",,EG,,restaurants
0x145837003c926e37:0x34f70999daedef15,مطعم روستوران چيفارا,,29.8649342,31.3194533,,,,['Fast food restaurant'],,,,,,"V889+3R3 مطعم روستوران چيفارا, Al Masaken Al Iqtisadeyah, Helwan, Cairo Governorate 4034572",,EG,,restaurants
0x1458368858be9b8f:0xbc24fcea151ea6b4,Abo El Einain,,29.859174,31.3112031,,2,,['Restaurant'],,Photos,,,,"V856+MF8 Abo El Einain, Helwan Al Balad, Qesm Helwan, Cairo Governorate 4033451",,EG,,restaurants
0x145831df13d58177:0x1891acf9fef56379,فول و فلافل المعلم,,29.8672582,31.3674041,,2,,['Falafel restaurant'],,,,,,"V988+WX2 فول و فلافل المعلم, Unnamed Road, Ash Sheyakhah Al Oula, 15 May City, Cairo Governorate 4054445",,EG,,restaurants
